sequential write, 0.01, 0.000063077, 123.856556
sequential read, 0.01, 0.000112584, 69.392631
sequential write, 0.03, 0.001916777, 16.303409
sequential read, 0.03, 0.000289413, 107.977181
sequential write, 0.12, 0.002473987, 50.525730
sequential read, 0.12, 0.000972250, 128.567755
sequential write, 0.50, 0.962433335, 0.519517
sequential read, 0.50, 0.005149909, 97.089094
sequential write, 2.00, 3.989513302, 0.501314
sequential read, 2.00, 0.020638524, 96.906155
sequential write, 8.00, 16.993595822, 0.470766
sequential read, 8.00, 0.988681198, 8.091587
sequential write, 32.00, 74.935941929, 0.427031
sequential read, 32.00, 3.055384587, 10.473313
sequential write, 0.25, 0.918598459, 0.272154
sequential read, 0.25, 0.003835454, 65.181332
sequential write, 4.00, 7.965124967, 0.502189
sequential read, 4.00, 0.038299548, 104.439875
sequential write, 0.50, 0.963866300, 0.518744
sequential read, 0.50, 0.008898323, 56.190363
sequential write, 8.00, 14.026963759, 0.570330
sequential read, 8.00, 0.077354834, 103.419523
sequential write, 1.00, 1.943795629, 0.514457
sequential read, 1.00, 0.018485222, 54.097268
sequential write, 16.00, 28.967535711, 0.552342
sequential read, 16.00, 1.952562733, 8.194359
sequential write, 2.00, 3.000756838, 0.666499
sequential read, 2.00, 0.039295593, 50.896293
sequential write, 32.00, 55.985117356, 0.571580
sequential read, 32.00, 3.001939755, 10.659774
