sequential write, 0.01, 0.000106183, 73.575808
sequential read, 0.01, 0.000155330, 50.296143
sequential write, 0.03, 0.000183445, 170.350786
sequential read, 0.03, 0.000265945, 117.505500
sequential write, 0.12, 0.011957362, 10.453811
sequential read, 0.12, 0.001068222, 117.016875
sequential write, 0.50, 0.961849598, 0.519832
sequential read, 0.50, 0.004921402, 101.597065
sequential write, 2.00, 4.024352873, 0.496974
sequential read, 2.00, 0.022158908, 90.257155
sequential write, 8.00, 16.068290809, 0.497875
sequential read, 8.00, 0.989517470, 8.084749
sequential write, 32.00, 73.983694919, 0.432528
sequential read, 32.00, 3.956467461, 8.088023
sequential write, 0.25, 0.021112962, 11.841067
sequential read, 0.25, 0.004035022, 61.957531
sequential write, 4.00, 7.922103202, 0.504916
sequential read, 4.00, 0.037505323, 106.651528
sequential write, 0.50, 0.961572095, 0.519982
sequential read, 0.50, 0.008646703, 57.825509
sequential write, 8.00, 14.018435210, 0.570677
sequential read, 8.00, 0.077566048, 103.137909
sequential write, 1.00, 1.927598664, 0.518780
sequential read, 1.00, 0.017315334, 57.752279
sequential write, 16.00, 27.944623877, 0.572561
sequential read, 16.00, 1.047950181, 15.267901
sequential write, 2.00, 2.977096462, 0.671795
sequential read, 2.00, 0.938006647, 2.132181
sequential write, 32.00, 55.027362790, 0.581529
sequential read, 32.00, 2.999209711, 10.669477
