sequential write, 0.01, 0.000060273, 129.618569
sequential read, 0.01, 0.000113390, 68.899374
sequential write, 0.03, 0.001773488, 17.620644
sequential read, 0.03, 0.000364625, 85.704491
sequential write, 0.12, 0.011660169, 10.720256
sequential read, 0.12, 0.000954759, 130.923092
sequential write, 0.50, 0.961654915, 0.519937
sequential read, 0.50, 0.005248156, 95.271558
sequential write, 2.00, 3.986488250, 0.501695
sequential read, 2.00, 0.021690771, 92.205113
sequential write, 8.00, 16.984385149, 0.471021
sequential read, 8.00, 0.988868688, 8.090053
sequential write, 32.00, 73.008921529, 0.438303
sequential read, 32.00, 3.954806376, 8.091420
sequential write, 0.25, 0.017659068, 14.157033
sequential read, 0.25, 0.002241184, 111.548182
sequential write, 4.00, 7.966978276, 0.502072
sequential read, 4.00, 0.937438783, 4.266945
sequential write, 0.50, 0.063830191, 7.833284
sequential read, 0.50, 0.008689836, 57.538485
sequential write, 8.00, 14.081316404, 0.568129
sequential read, 8.00, 0.976698575, 8.190859
sequential write, 1.00, 1.933102809, 0.517303
sequential read, 1.00, 0.019644226, 50.905543
sequential write, 16.00, 28.948464152, 0.552706
sequential read, 16.00, 1.053161986, 15.192345
sequential write, 2.00, 2.997171041, 0.667296
sequential read, 2.00, 0.939098310, 2.129702
sequential write, 32.00, 54.999029218, 0.581828
sequential read, 32.00, 3.007037959, 10.641701
